Description,Sentiment_Analysis,Polarity,Topic
iç dis düsmanlarin basimiza sardigi onca badirelerle ugrasmamiza seye ragmen ekonomimizin rayinda corona virüs illetinin düsüs seyrinde olmasi türkiyenin ihtisamini istikrarini kudretini izhar ediyor allah devletimize milletimize zeval vermesin,1,0.855221688747406,siyaset 
amerikan yönetiminin teröristlere yardimi genel baskanimiz dr fatih erbakanin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi,-1,-0.9942347407341003,dunya 
türkiye’nin corona virüsle mücadelesi son 24 saatte neler yasandi,-1,-0.8281425833702087,teknoloji 
dunkiturkiye türkiyeye corona virüsü getirdi çine gide gele,-1,-0.9972534775733948,teknoloji 
meteerd12 valla su corona bitsin türkiye ye geleyim yeter,-1,-0.9664446115493774,kultur 
dünyada türkiyede attan düsüp öleni essek tepip öleni koronadan gitti kaydediyorlar buyoldandönmeyecegiz yilmaz özdil survivor2020 allahtan gelecegimbelirsiz kopsunkiyamet corona yikilsinchp thor yagmur gökgürültüsü survivorekstra,1,0.9274540543556213,teknoloji 
sabah uyandigimda türkiyede corona bitmisbüssürü amin,-1,-0.6398323774337769,kultur 
can korkusu basladi hersey göt korkusuna dönüstü virüs basladigindan yana ana haber bültenlerinde corona haberleri var mehmetçiklerimiz sehit düsüyor sade 45 saniyelik bir haber sehitlerimiz aniliyor bumu senin vatan severligin türkiye oldu bize boyle bitlis,-1,-0.9984803199768066,siyaset 
gazikozanoglu bizim disimizdaki çalisanlari 70 km uzaktaki sehire gönderemiyorlar türkiye nin yerine itirazsiz gidiyoruz mütevazi otellerde kaliyoruz temiz is yapiyoruz su anda corona dolayisiyla ücretsiz izindeyiz 2020 yilinda maas alamadik,-1,-0.6401084661483765,ekonomi 
grafiklerle türkiye’nin ‘corona’ tablosu,1,0.997895359992981,kultur 
dünyada türkiyede ayni yöntem merdivenden düsüp öleni attan düsüp öleni koronadan gitti ilan eiyorlar buyoldandönmeyecegiz yilmaz özdil survivor2020 allahtan gelecegimbelirsiz kopsunkiyamet corona covid1984 coronavirus yikilsinchp,0,0.57770836353302,teknoloji 
son dakika corona virüste son durum türkiye’de son 24 saatte 78 kisi hayatini kaybetti,-1,-0.6873611211776733,teknoloji 
mlsllek enginayta3 acestinn eczozgurozel diyanet umre derken yanimdaki kisi okumadi sen yazdin aklin sira dalga geciyorsun370bin sadece avrupadan türkiyeye insan geldi simdi diyebilrmiyiz serefsizler yüzünden corona ülkemize geldi birakin din düsmanligini insan olun doktorlarimiza hastalarimiza dua edin,-1,-0.9981876611709595,siyaset 
abd nin teröristlere yardimi gn bsk dr fatih erbakanin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi,-1,-0.9954499006271362,dunya 
türkiye’nin corona virüsle mücadelesi son 24 saatte neler yasandi,-1,-0.8281425833702087,teknoloji 
newsingle coming veryyy soon music musicvideo lyrics artist songwriter istanbul turkey türkiye global corona tugbahatunoffical tarapostirino istanbul turkey,1,0.9970632195472717,kultur 
covid19 önlemleri kapsaminda türkiye jokey kulübü’nün direktifleri dogrultusunda at yarislari yeniden basladiginda bayilerin içine yarisseverin girisi engellenecekganyan bayileri’nden corona virüsü önlemleri,0,0.5664024949073792,teknoloji 
corona virüs son dakika haberleri türkiye corona virüs ölen sayisi – vaka sayisi 2 mayis açiklandi,-1,-0.981977105140686,teknoloji 
alpugangonca behcetmutlu71 bencumhuriyetci eczozgurozel dünyada bir tek türkiyenin maske üretiyor hanfendi yine sorun degil maske corona dan korur siha dan korumaz sonuçta gidiciler,-1,-0.9417498707771301,siyaset 
süper güç abd’de 25 maske 50 bizim paramizla 350corona testi 150 bin liragögüs tedavisi 210 bin’den basliyorhelikopter ambulans 430 bincenaze gömmek 210 bin lira ülkemde üçretsz büyük basariyi hazmedemeyen bi kabile var üzülüyorum dünya görüslerine türkiye,1,0.7334385514259338,ekonomi 
40 milyar dolar suriyelilere harcanmis bir devlet 20 milyar dolar türkiyedeki kendi vatandaslarina harcanmiyor hava atan devlet corona virüsü varken evet türkiyede gerçekten kiyamet kopuyor,-1,-0.9968587160110474,ekonomi 
merveebrb corona 2dalga türkiyede dhshdhdhd,1,0.9275018572807312,teknoloji 
amerikan yönetiminin teröristlere yardimi genel baskanimiz dr fatih erbakanin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi amerika yardim terörizm,-1,-0.9976926445960999,dunya 
amerikan yönetiminin teröristlere yardimi genel baskanimiz dr fatih erbakanin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi amerika yardim terörizm,-1,-0.9976926445960999,dunya 
amerikan yönetiminin teröristlere yardimi genel baskanimiz dr fatih erbakanin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hak amerika yardim terörizm,-1,-0.9967195391654968,dunya 
5 peki türkiye yapicak gün geçtikçe ölüm sayisini azaltarak vaka sayfasini azaltarak iyilesen hasta entübeli hastalari artirarak bir algi olusturcak yakin bir tarihte bir açiklama ülkemizde corona virüsü kalmamistir denilecek,-1,-0.8371386528015137,saglik 
amerikan yönetiminin teröristlere yardimi genel baskanimiz dr fatih erbakanin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi,-1,-0.9942347407341003,dunya 
kamuoyuna saygiyla duyurulur afyonkarahisar çay çaykaymakamligi içisleribakanligi türkiye güvenliktedbirleri covid19 corona stayhome evdehayatvar evdekal evdekaltürkiye hayatevesigar,0,0.5190344452857971,siyaset 
zavraali bugun türkiye’de 500000 kisi ölüyor ortalama unuttugumuz aidesten 1000000 kisi ölüyor dünyada amerika’da 3000000 kisi ölüyor sene corona bunlarin içinde dusuk orani olan bir hastalik yakalananlarin 60’i farkinda bile olmadan geçiriyor bunu,1,0.7398003935813904,saglik 
kabzmal1 faikoztrak ekremimamoglu ian aktroll fazla havlamasizin vatan hainleri yüzünden türkiye vahim batakligina düstüfetöyü senelerce besledinizcorona virüsundan betersiniz,-1,-0.9974703192710876,teknoloji 
cumhurbaskanligi sözcüsü kalin cumhurbaskanimizin 65 yas üstü pazartesi günü güzel haberleri olabilir bayramda sokaga çikma kisitlamasi ihtimaller dahilinde sondakika coronavirus covid19gr receptayyiperdogan covid19 corona türkiye,1,0.9236779808998108,siyaset 
corona virüs salgininin insa edecegi yeni dünya üzerine bir deneme türkiyenin uluslararasi arenada basarili temsilcisi lobin in turkey baskani fahriustaoglu gerçeklestirecegimiz instagram canli yayina sizlerde davetlisiniz,1,0.9518965482711792,teknoloji 
abd 152 ülkede 800den fazla üssü olan üslere yil 156 milyar para harcayan yillik 800 milyar askeri harcamasi olan bir ülkedir türkiye büyüklügüne göre son 3 yilda fazla yardim yapan coronada büyük yardimlari yapan 3 ülkedir baris doster,-1,-0.860576868057251,dunya 
size biraz 32 yasinda olan fransiz imkansiz askimdan bahsedeyim mi çogunuzun bildigi üzere gesaffelsteingerçek adi mike levyasla türkiye’ye gelmiyoro kadar kovaladim takvimini ancak paris’te yakalayabiliyordum onda isim çikticorona biterse la’da yakalayabilirim ancak,-1,-0.7561888098716736,kultur 
ertanozyigit yirmidorttv beyzahakan birolguven bencebundansonra ertanozyigit beyzahakan türkiye füzyon güç olmak coronamücadelesi erken davranacak • firtinanin gelecegini öngören baliklar önlem alir bilinmeze sürüklenmezler • firtinanin gelecegini dikkate almayan baliklar bogulup yok olmaya mahkum olurlar,0,0.5946097373962402,kultur 
cnnturkmasasi özgen hoca’ya hakikaten tesekkür ediyorum bugüne kadar gördügüm tek mantikli konusan hoca bugun türkiye’de sene 500000 kisi ölüyor amerika’da 3000000 kisi ölüyor aidsten sene hala 1000000 kisi ölüyor sadece corona oluleri konusuluyor,1,0.7112553715705872,teknoloji 
mervethemermaid serkanbalbal türkiye önlemler buradakiler farkliydi simdi allah 2 ay tamamiyla ülke olarak evdeydik corona yasamayi ögrenmemiz lazim,-1,-0.7658554315567017,dunya 
corona kriziyle döviz gelirimiz azaldi tcmb döviz kapi kapi gezerek swap anlasmasi yapmaya çalisiyor halbuki yakin zamana kadar türkiyelondra arasinda güzel çalisan bir swap köprüsü vardikerimrotanin agustos2019 tarihli su yazisini ltf okuyun,-1,-0.7624676823616028,ekonomi 
genel baskanimiz dr fatih erbakanin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi avmleracilmasin survivor2020yeniden ibrahimgokcek,-1,-0.9893652200698853,siyaset 
türkiye corona virüsleri ülkemiz ilaç bulunmaliki bundan sonraki gelecek virüslerin tehdidinide izale edebiliriz küresel sermayenin istedigi insanligi çipli kontrol merkezine çekmek istyorlar uyanik olalim türkiye kendine güven dost görünen düsmanlarina güvenme,-1,-0.8977426290512085,teknoloji 
dikkat türkiye okunmali corona koronavirus korona coranaturkiye saglikcalisanlari birliktebasaracagiz evdekal,1,0.9361158013343811,teknoloji 
evde antrenman yaparken küçük kazalar yapmamaya dikkat edelim extreme fitnessmodel accident instamood kaza fail model fitnessgirl fitmen follow corona türkiye fitness sixpack instagood…,1,0.9927480220794678,spor 
njtktm emrahaltindis 10koymultecisi almanya 2030 milyon insani corona testi etmis sayilari görüyorsunuz türkiye 1 milyon 30 mil türkiye test etse sanirim dünya ikincisi olacagiz,1,0.7483377456665039,teknoloji 
izmirmarsi ‘ni oldum olasi severim kizimin agzindan dinleyince bir güzel geldi kulagima karantina karantinagünlükleri mersin silifke türkiye corona coronaturkiye ramazan evdekal videonuyollacoskuyuyasa mersinmemarge ziyaselcuk haluklevent,1,0.9546646475791931,kultur 
corona virüste son durum türkiyede son 24 saatte 78 can kaybi,-1,-0.9908725619316101,teknoloji 
corona virüs son dakika haberleri türkiye corona virüs ölen sayisi – vaka sayisi 2 mayis açiklandi,-1,-0.981977105140686,teknoloji 
anket corona yüzünden 116 ülke imfye borçlandi kervana türkiyenin katilmasini istermisin yoruma açik rt,0,-0.5219573378562927,ekonomi 
imf yeni rapor yayinladi raporda ispanya italya diger ülkelerin corona nedeniyle büyük krizler yasayacagini türkiye nin 2021 baslarinda toparlanacagi açiklandi türkiye imfden para alsin diyenler,-1,-0.9662361741065979,ekonomi 
repost sunsetgrillbar ··· birlikte güçlüyüz… dünya zor günler geçiriyor corona nedeniyle birçok sektör zor durumda 2 milyona yakin çalisani 100 bine yakin mekaniyla türkiyede genç nüfusa büyük…,-1,-0.891897976398468,ekonomi 
bakan koca son dakika açikladi türkiye’deki corona virüs vaka ölü sayisi kaç oldu 2 mayis türkiye günlük corona virüsü tablosu canli harita,-1,-0.958627462387085,teknoloji 
türkiyede corona virüsüne bagli olarak son 24 saatte 78 kisi yasamini yitirdi toplam can kaybi sayisi 3 bin 336ya yükseldi saglik bakani fahrettin koca 30 marttan yana ilk günlük vaka sayisinin 2 binin altina düstügünü bildirdi,-1,-0.9842759370803833,saglik 
amerikan yönetiminin teröristlere yardimi genel baskanimizin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari terör örgütlerine vermesi hakkindaki açiklamasi amerika yardim terörizm,-1,-0.9824286699295044,dunya 
türkiyede corona virüs kaynakli can kaybi 3336ya yükseldi bursabasin araciligiyla,-1,-0.9962371587753296,teknoloji 
tolga46749749 traderat12 tolga bey türkiye corona yogunluk grafigine bakarsaniz kadiköy ün basi çektigini görürsünüz diyorum kadiköy den umreye giden kisi fazla olmadigina göre umre den gelenlerin ülkeye corona getirdigini suçlunun onlar oldugunu söylemek abesle istigaldir,-1,-0.9165899157524109,teknoloji 
corona sonrasi ortadogu türkiye yasanan süreci ortadogu türkiye boyutundan incelemek konusmak sohbeti kaçirmayin yarin aksam 2200da herkesi canli yayina bekliyoruz efendim,1,0.9780240058898926,kultur 
amerikan yönetiminin teröristlere yardimi genel baskanimizin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari terör örgütlerine vermesi hakkindaki açiklamasi amerika yardim terörizm,-1,-0.9824286699295044,dunya 
son dakika… türkiye’deki corona’dan kaynakli ölü vaka sayisi açiklandi2 mayis 2020,1,0.9048853516578674,dunya 
tabriz tebriz irantabriz izmir buca tehran türkiye corona izmirbucahasanaga parki,1,0.7521786689758301,dunya 
ab corona salgini savasam bagis kampanyasi düzenliyor bizdekidevlet bagis toplarmidiyen azgin azinliga duyurulur türkiye dünyaya yardim elini uzatmisken ab kendine bile dermani yokbizbizeyeteriztuerkiyem,-1,-0.9907324314117432,dunya 
sevgili dostlar birazdan yirmidorttv kayit disinda corona sonrasi sosyal hayatin neye dönüsecegini türkiye dünya ekopolitiginin gelecegini konusacagiz bekleriz moder beyzahakan yorum ertanozyigit konuklar birolguven profdr anil çeçen bencebundansonra,1,0.734306275844574,teknoloji 
amerikan yönetiminin teröristlere yardimi genel baskanimiz dr fatih erbakanin amerikan yönetiminin türkiyeden corona virüs yardimi kabul etmesinden sonra yardimlari türkiyede yillardir on binlerce cana mâl olan terör örgütlerine vermesi hakkindaki açiklamasi erbakanfatih,-1,-0.9862236976623535,dunya 
kriz ayni zamanda firsattir mesela corona süreciyle birlikte enerji fiyatlari çakildi dakdenizde sondajlar durdu türkiye bölgede üstünlük kazandi ayni basari libya geçerli hafter koalisyonu perisan demistik corona sonrasi yükselen ülke türkiye olacak,-1,-0.9217145442962646,ekonomi 
iki haberde anadolu ajansina ait soru su burda birbirine yardim etti türkiye dostu abdye abd dostu ypg pkkye dolayisiyla herkes corona virüs döneminde dostuyla yardimlasiyor dostunu tanimayan düsmanini bilmezdüsmanindan gafil olanin basi beladan çikmaz,-1,-0.7763397097587585,siyaset 
dünya türkiyedeki corona virüscovid19 vaka ölü güncel durum 02052020 saat2015,-1,-0.890949010848999,teknoloji 
evdekal koronavirüsü korona salgin dikkat 14günkurali coronavirüsü türkiye istanbul corona virüs virus haber coronavirüs ümraniye ümraniyeçarsi ümraniyebelediyesi çekmeköy sarigazi sancaktepe…,-1,-0.9243102669715881,teknoloji 
türkiye’de corona’dan can kaybi 3 bin 336 oldu byprotokol araciligiyla azim gayret basari allah razi olsun saglikbakanligi drfahrettinkoca tcicisleri suleymansoylu bilimkurulu bilimkurulu tcbestepe fahrettinaltun ikalin1,-1,-0.8440993428230286,siyaset 
‘corona’ türkiye’de 78 can aldi toplam vaka sayisi 1983 yeni vakayla 124 bin 375’e çikti,-1,-0.9547232389450073,dunya 
saglik protokolü bahse konu rahatsizligin tedavi edilme sürecindeki tecrübe edilmis basari kazanilmis adimlar silsilesi protokol asama olarak uyulmasi zorunlu sistematigi degistirilemeyen dünyaca kabul görmüs metod abd türkiye’den corona protokolü istedi hainsinanlamazsin,-1,-0.6383952498435974,saglik 
covidonlaynbelgeselgünleri49 corona dünyada hayati durdurdu türkiyede rant yagma istahini durduramadi filmi önce görmüstük hafiza tazelemekte fayda var ekümenopolis ucu olmayan sehir2011 y imre azem quarantinecinema,-1,-0.910898745059967,kultur 
corona virüs ölen sayisi vaka sayisi kaçcorona virüs son dakika türkiye haberleri 2 mayis tablosu,-1,-0.9691801071166992,teknoloji 
türkiye’de corona’dan can kaybi 3 bin 336 oldu,-1,-0.9844955205917358,dunya 
türkiyedeki güncel corona virüsü vakalari yasanan can kaybi açiklandi saglik bakani fahrettin koca bugün 78 kisinin hayatini kaybettigini belirtirken bin 983 yeni vaka görüldügünü duyurdu toplam can kaybi 3 bin 336ya toplam vaka sayisi 124 bin 375e yükseldi,-1,-0.9943806529045105,saglik 
türkiyedeki güncel corona virüsü vakalari yasanan can kaybi açiklandi saglik bakani fahrettin koca bugün 78 kisinin hayatini kaybettigini belirtirken bin 983 yeni vaka görüldügünü duyurdu toplam can kaybi 3 bin 336ya toplam vaka sayisi 124 bin 375e yükseldi,-1,-0.9943806529045105,saglik 
